wid,outcome,considered,evaluation,prompt_id,raw_outcome
w2777a8f,skateboard,False,-4,Vehicles (commute),skateboard
w2777a8f,bus,True,1,Vehicles (commute),bus
w2777a8f,limousine,False,10,Vehicles (commute),limousine
w2777a8f,english,False,2,Subjects (school),english
w2777a8f,calculus,False,7,Subjects (school),calculus
w2777a8f,french,False,10,Subjects (school),french
w2777a8f,geometry,False,2,Subjects (school),geometry
w2777a8f,spanish,False,4,Subjects (school),spanish
w2777a8f,history,False,-2,Subjects (school),history
w2777a8f,chemistry,False,-1,Subjects (school),chemistry
w2777a8f,biology,False,1,Subjects (school),biology
w2777a8f,algebra,False,3,Subjects (school),algebra
w2777a8f,physics,False,8,Subjects (school),physics
w2777a8f,cricket,False,-1,Sports (season),cricket
w2777a8f,rugby,False,5,Sports (season),rugby
w2777a8f,soccer,True,10,Sports (season),Soccer
w2777a8f,tennis,False,7,Sports (season),tennis
w2777a8f,bowling,False,-2,Sports (season),bowling
w2777a8f,boxing,False,1,Sports (season),boxing
w2777a8f,golf,False,-1,Sports (season),golf
w2777a8f,badminton,False,0,Sports (season),badminton
w2777a8f,football,False,4,Sports (season),football
w2777a8f,basketball,True,8,Sports (season),Basketball
w2777a8f,volleyball,False,8,Sports (season),volleyball
w363e6ac,athens,False,6,PRACTICE,Athens
w363e6ac,madrid,False,6,PRACTICE,Madrid
w363e6ac,paris,False,8,PRACTICE,Paris
w363e6ac,amsterdam,False,6,PRACTICE,Amsterdam
w363e6ac,london,False,8,PRACTICE,London
w363e6ac,rome,False,5,PRACTICE,Rome
w363e6ac,vienna,False,5,PRACTICE,Vienna
w363e6ac,venice,False,5,PRACTICE,Venice
w363e6ac,basketball,False,-1,Sports (silence),basketball
w363e6ac,volleyball,False,-1,Sports (silence),volleyball
w363e6ac,baseball,False,-7,Sports (silence),baseball
w363e6ac,tennis,False,-2,Sports (silence),tennis
w363e6ac,badminton,False,-1,Sports (silence),badminton
w363e6ac,bowling,False,-2,Sports (silence),bowling
w363e6ac,football,True,-1,Sports (silence),Football
w363e6ac,cricket,False,0,Sports (silence),cricket
w363e6ac,golf,False,-2,Sports (silence),golf
w363e6ac,rugby,False,-1,Sports (silence),rugby
w363e6ac,boxing,False,1,Sports (silence),boxing
w363e6ac,soccer,False,-2,Sports (silence),soccer
w363e6ac,history,False,6,Subjects (magic),history
w363e6ac,UNK,True,7,Subjects (magic),Math
w363e6ac,chemistry,False,7,Subjects (magic),chemistry
w363e6ac,spanish,False,9,Subjects (magic),spanish
w363e6ac,english,False,10,Subjects (magic),english
w363e6ac,algebra,False,5,Subjects (magic),algebra
w363e6ac,physics,False,5,Subjects (magic),physics
w363e6ac,french,False,10,Subjects (magic),french
w363e6ac,biology,False,7,Subjects (magic),biology
w363e6ac,geometry,False,2,Subjects (magic),geometry
w363e6ac,calculus,False,4,Subjects (magic),calculus
w363e6ac,bus,True,-5,Vehicles (veto),Bus
w363e6ac,skateboard,False,-1,Vehicles (veto),skateboard
w363e6ac,helicopter,False,0,Vehicles (veto),helicopter
w363e6ac,bicycle,True,-5,Vehicles (veto),Bicycle
w363e6ac,train,False,-8,Vehicles (veto),train
w363e6ac,car,True,-10,Vehicles (veto),Car
w363e6ac,scooter,False,-2,Vehicles (veto),scooter
w363e6ac,limousine,False,-1,Vehicles (veto),limousine
w363e6ac,plane,False,-3,Vehicles (veto),plane
w363e6ac,sloth,False,1,Animals (bubble),sloth
w363e6ac,cobra,False,3,Animals (bubble),cobra
w363e6ac,panda,False,7,Animals (bubble),panda
w363e6ac,kangaroo,False,6,Animals (bubble),kangaroo
w363e6ac,monkey,False,6,Animals (bubble),monkey
w363e6ac,koala,False,3,Animals (bubble),koala
w363e6ac,tiger,False,7,Animals (bubble),tiger
w363e6ac,jaguar,False,6,Animals (bubble),jaguar
w363e6ac,elephant,True,6,Animals (bubble),Elephant
w363e6ac,peacock,False,4,Animals (bubble),peacock
w363e6ac,lion,False,6,Animals (bubble),lion
w363e6ac,deer,False,1,Animals (bubble),deer
w363e6ac,lemur,False,3,Animals (bubble),lemur
w363e6ac,crocodile,False,3,Animals (bubble),crocodile
w363e6ac,giraffe,True,5,Animals (bubble),Giraffe
w363e6ac,zebra,False,5,Animals (bubble),zebra
w363e6ac,gorilla,False,5,Animals (bubble),gorilla
w363e6ac,rhinoceros,False,5,Animals (bubble),rhinoceros
w4a284b9,london,False,5,PRACTICE,London
w4a284b9,paris,False,5,PRACTICE,Paris
w4a284b9,vienna,False,5,PRACTICE,Vienna
w4a284b9,rome,False,5,PRACTICE,Rome
w4a284b9,athens,False,1,PRACTICE,Athens
w4a284b9,madrid,False,2,PRACTICE,Madrid
w4a284b9,amsterdam,False,6,PRACTICE,Amsterdam
w4a284b9,venice,False,4,PRACTICE,Venice
w4a284b9,rugby,False,-3,Sports (season),rugby
w4a284b9,golf,False,5,Sports (season),golf
w4a284b9,boxing,False,-3,Sports (season),boxing
w4a284b9,bowling,False,-6,Sports (season),bowling
w4a284b9,badminton,False,-6,Sports (season),badminton
w4a284b9,football,False,10,Sports (season),football
w4a284b9,baseball,False,5,Sports (season),baseball
w4a284b9,tennis,False,2,Sports (season),tennis
w4a284b9,volleyball,False,0,Sports (season),volleyball
w4a284b9,cricket,False,-3,Sports (season),cricket
w4a284b9,soccer,True,3,Sports (season),Soccer
w4a284b9,basketball,False,1,Sports (season),basketball
w4a284b9,history,False,5,Subjects (school),history
w4a284b9,spanish,False,5,Subjects (school),spanish
w4a284b9,calculus,False,-8,Subjects (school),calculus
w4a284b9,english,False,5,Subjects (school),english
w4a284b9,french,False,-3,Subjects (school),french
w4a284b9,chemistry,False,2,Subjects (school),chemistry
w4a284b9,biology,False,5,Subjects (school),biology
w4a284b9,physics,False,5,Subjects (school),physics
w4a284b9,algebra,False,2,Subjects (school),algebra
w4a284b9,geometry,False,-1,Subjects (school),geometry
w4a284b9,jaguar,False,-10,Animals (intimate),jaguar
w4a284b9,sloth,False,-4,Animals (intimate),sloth
w4a284b9,elephant,False,-4,Animals (intimate),elephant
w4a284b9,deer,False,-4,Animals (intimate),deer
w4a284b9,zebra,False,-4,Animals (intimate),zebra
w4a284b9,peacock,False,-4,Animals (intimate),peacock
w4a284b9,tiger,False,-10,Animals (intimate),tiger
w4a284b9,rhinoceros,False,-7,Animals (intimate),rhinoceros
w4a284b9,cobra,False,-10,Animals (intimate),cobra
w4a284b9,koala,False,-5,Animals (intimate),koala
w4a284b9,kangaroo,False,-5,Animals (intimate),kangaroo
w4a284b9,giraffe,False,-5,Animals (intimate),giraffe
w4a284b9,gorilla,False,-9,Animals (intimate),gorilla
w4a284b9,crocodile,False,-10,Animals (intimate),crocodile
w4a284b9,lion,False,-10,Animals (intimate),lion
w4a284b9,panda,False,-5,Animals (intimate),panda
w4a284b9,monkey,False,-5,Animals (intimate),monkey
w4a284b9,lemur,False,-5,Animals (intimate),lemur
w4a284b9,plane,False,-7,Vehicles (commute),plane
w4a284b9,skateboard,False,-5,Vehicles (commute),skateboard
w4a284b9,boat,False,-5,Vehicles (commute),boat
w4a284b9,scooter,False,-4,Vehicles (commute),scooter
w4a284b9,helicopter,False,-4,Vehicles (commute),helicopter
w4a284b9,car,False,10,Vehicles (commute),car
w4a284b9,train,False,2,Vehicles (commute),train
w4a284b9,bicycle,False,-3,Vehicles (commute),bicycle
w4a284b9,bus,False,0,Vehicles (commute),bus
w4a284b9,limousine,False,10,Vehicles (commute),limousine
w4a284b9,unicycle,False,-10,Vehicles (commute),unicycle
w0663715,athens,False,7,PRACTICE,Athens
w0663715,UNK,True,9,PRACTICE,Barcelona
w0663715,venice,False,9,PRACTICE,Venice
w0663715,vienna,False,8,PRACTICE,Vienna
w0663715,paris,True,8,PRACTICE,Paris
w0663715,amsterdam,False,8,PRACTICE,Amsterdam
w0663715,london,True,10,PRACTICE,Lisbon
w0663715,rome,False,8,PRACTICE,Rome
w0663715,london,True,8,PRACTICE,London
w0663715,UNK,True,8,PRACTICE,Milan
w0663715,chemistry,False,2,Subjects (magic),chemistry
w0663715,UNK,True,9,Subjects (magic),Science
w0663715,biology,False,8,Subjects (magic),biology
w0663715,french,False,9,Subjects (magic),french
w0663715,spanish,False,10,Subjects (magic),spanish
w0663715,calculus,False,3,Subjects (magic),calculus
w0663715,geometry,False,2,Subjects (magic),geometry
w0663715,UNK,True,10,Subjects (magic),Political Science
w0663715,UNK,True,6,Subjects (magic),Business
w0663715,history,False,7,Subjects (magic),history
w0663715,UNK,True,10,Subjects (magic),Law
w0663715,english,True,10,Subjects (magic),English
w0663715,algebra,False,1,Subjects (magic),algebra
w0663715,physics,False,1,Subjects (magic),physics
w0663715,giraffe,False,3,Animals (bubble),giraffe
w0663715,peacock,False,4,Animals (bubble),peacock
w0663715,elephant,False,5,Animals (bubble),elephant
w0663715,gorilla,False,2,Animals (bubble),gorilla
w0663715,rhinoceros,False,3,Animals (bubble),rhinoceros
w0663715,koala,False,6,Animals (bubble),koala
w0663715,sloth,False,6,Animals (bubble),sloth
w0663715,zebra,False,7,Animals (bubble),zebra
w0663715,deer,False,-1,Animals (bubble),deer
w0663715,tiger,False,8,Animals (bubble),tiger
w0663715,jaguar,False,8,Animals (bubble),jaguar
w0663715,lemur,False,7,Animals (bubble),lemur
w0663715,panda,False,8,Animals (bubble),panda
w0663715,crocodile,False,1,Animals (bubble),crocodile
w0663715,kangaroo,False,6,Animals (bubble),kangaroo
w0663715,lion,False,8,Animals (bubble),lion
w0663715,cobra,False,-1,Animals (bubble),cobra
w0663715,monkey,False,2,Animals (bubble),monkey
w0663715,soccer,False,-1,Sports (silence),soccer
w0663715,golf,False,6,Sports (silence),golf
w0663715,rugby,False,6,Sports (silence),rugby
w0663715,cricket,False,6,Sports (silence),cricket
w0663715,volleyball,False,-2,Sports (silence),volleyball
w0663715,tennis,False,2,Sports (silence),tennis
w0663715,football,True,9,Sports (silence),Football
w0663715,basketball,False,-2,Sports (silence),basketball
w0663715,boxing,False,-5,Sports (silence),boxing
w0663715,bowling,False,-1,Sports (silence),bowling
w0663715,badminton,False,3,Sports (silence),badminton
w0663715,baseball,False,6,Sports (silence),baseball
w0663715,train,True,-8,Vehicles (veto),Train
w0663715,car,True,-10,Vehicles (veto),Car
w0663715,scooter,False,0,Vehicles (veto),scooter
w0663715,bicycle,False,0,Vehicles (veto),bicycle
w0663715,limousine,False,0,Vehicles (veto),limousine
w0663715,skateboard,False,0,Vehicles (veto),skateboard
w0663715,unicycle,False,0,Vehicles (veto),unicycle
w0663715,helicopter,False,0,Vehicles (veto),helicopter
w0663715,plane,False,-9,Vehicles (veto),plane
w98f1b99,rome,True,7,PRACTICE,Rome
w98f1b99,london,True,5,PRACTICE,London
w98f1b99,venice,False,6,PRACTICE,Venice
w98f1b99,amsterdam,False,0,PRACTICE,Amsterdam
w98f1b99,UNK,True,10,PRACTICE,Barcelona
w98f1b99,paris,True,10,PRACTICE,Paris
w98f1b99,athens,False,8,PRACTICE,Athens
w98f1b99,vienna,False,2,PRACTICE,Vienna
w98f1b99,rhinoceros,False,5,Animals (bubble),rhinoceros
w98f1b99,giraffe,True,10,Animals (bubble),giraffe
w98f1b99,peacock,False,8,Animals (bubble),peacock
w98f1b99,tiger,False,10,Animals (bubble),tiger
w98f1b99,sloth,False,1,Animals (bubble),sloth
w98f1b99,lemur,False,-1,Animals (bubble),lemur
w98f1b99,elephant,True,10,Animals (bubble),elephant
w98f1b99,monkey,False,-3,Animals (bubble),monkey
w98f1b99,koala,False,1,Animals (bubble),koala
w98f1b99,lion,False,10,Animals (bubble),lion
w98f1b99,deer,False,-2,Animals (bubble),deer
w98f1b99,cobra,False,1,Animals (bubble),cobra
w98f1b99,jaguar,False,10,Animals (bubble),jaguar
w98f1b99,panda,False,10,Animals (bubble),panda
w98f1b99,gorilla,False,1,Animals (bubble),gorilla
w98f1b99,kangaroo,False,7,Animals (bubble),kangaroo
w98f1b99,crocodile,False,-2,Animals (bubble),crocodile
w98f1b99,zebra,False,8,Animals (bubble),zebra
w98f1b99,car,False,-2,Vehicles (veto),car
w98f1b99,train,False,5,Vehicles (veto),train
w98f1b99,bicycle,False,0,Vehicles (veto),bicycle
w98f1b99,skateboard,False,10,Vehicles (veto),skateboard
w98f1b99,scooter,False,9,Vehicles (veto),scooter
w98f1b99,unicycle,False,10,Vehicles (veto),unicycle
w98f1b99,bus,False,-2,Vehicles (veto),bus
w98f1b99,helicopter,False,-1,Vehicles (veto),helicopter
w98f1b99,limousine,False,-3,Vehicles (veto),limousine
w98f1b99,boat,False,-1,Vehicles (veto),boat
w98f1b99,plane,False,-6,Vehicles (veto),plane
w98f1b99,physics,False,-2,Subjects (magic),physics
w98f1b99,history,False,2,Subjects (magic),history
w98f1b99,UNK,True,10,Subjects (magic),psychology
w98f1b99,calculus,False,1,Subjects (magic),calculus
w98f1b99,spanish,True,10,Subjects (magic),spanish
w98f1b99,geometry,False,1,Subjects (magic),geometry
w98f1b99,french,False,8,Subjects (magic),french
w98f1b99,algebra,False,2,Subjects (magic),algebra
w98f1b99,english,False,3,Subjects (magic),english
w98f1b99,biology,False,5,Subjects (magic),biology
w98f1b99,chemistry,False,5,Subjects (magic),chemistry
w98f1b99,golf,False,10,Sports (silence),golf
w98f1b99,badminton,False,-2,Sports (silence),badminton
w98f1b99,basketball,False,-4,Sports (silence),basketball
w98f1b99,football,False,-2,Sports (silence),football
w98f1b99,tennis,False,-10,Sports (silence),tennis
w98f1b99,cricket,False,2,Sports (silence),cricket
w98f1b99,baseball,False,10,Sports (silence),baseball
w98f1b99,bowling,False,10,Sports (silence),bowling
w98f1b99,boxing,False,0,Sports (silence),boxing
w98f1b99,soccer,False,-10,Sports (silence),soccer
w98f1b99,rugby,False,5,Sports (silence),rugby
w98f1b99,volleyball,False,-3,Sports (silence),volleyball
w73ed943,madrid,False,9,PRACTICE,Madrid
w73ed943,rome,False,9,PRACTICE,Rome
w73ed943,athens,False,9,PRACTICE,Athens
w73ed943,amsterdam,False,9,PRACTICE,Amsterdam
w73ed943,paris,False,9,PRACTICE,Paris
w73ed943,vienna,False,9,PRACTICE,Vienna
w73ed943,london,False,9,PRACTICE,London
w73ed943,venice,False,9,PRACTICE,Venice
w73ed943,rhinoceros,False,-6,Animals (intimate),rhinoceros
w73ed943,lion,False,-9,Animals (intimate),lion
w73ed943,deer,False,6,Animals (intimate),deer
w73ed943,monkey,False,3,Animals (intimate),monkey
w73ed943,gorilla,False,-3,Animals (intimate),gorilla
w73ed943,tiger,False,-9,Animals (intimate),tiger
w73ed943,jaguar,False,-9,Animals (intimate),jaguar
w73ed943,crocodile,False,-9,Animals (intimate),crocodile
w73ed943,zebra,False,4,Animals (intimate),zebra
w73ed943,koala,False,7,Animals (intimate),koala
w73ed943,sloth,False,8,Animals (intimate),sloth
w73ed943,lemur,False,5,Animals (intimate),lemur
w73ed943,kangaroo,False,0,Animals (intimate),kangaroo
w73ed943,giraffe,False,4,Animals (intimate),giraffe
w73ed943,panda,False,0,Animals (intimate),panda
w73ed943,peacock,False,0,Animals (intimate),peacock
w73ed943,cobra,False,-10,Animals (intimate),cobra
w73ed943,elephant,False,7,Animals (intimate),elephant
w73ed943,spanish,False,-10,Subjects (school),spanish
w73ed943,physics,False,0,Subjects (school),physics
w73ed943,chemistry,False,-5,Subjects (school),chemistry
w73ed943,history,False,3,Subjects (school),history
w73ed943,biology,False,5,Subjects (school),biology
w73ed943,french,False,-9,Subjects (school),french
w73ed943,english,True,10,Subjects (school),english
w73ed943,algebra,False,-5,Subjects (school),algebra
w73ed943,geometry,False,-5,Subjects (school),geometry
w73ed943,calculus,False,-5,Subjects (school),calculus
w73ed943,scooter,False,-6,Vehicles (commute),scooter
w73ed943,plane,False,0,Vehicles (commute),plane
w73ed943,car,False,9,Vehicles (commute),car
w73ed943,boat,False,2,Vehicles (commute),boat
w73ed943,limousine,False,5,Vehicles (commute),limousine
w73ed943,train,False,2,Vehicles (commute),train
w73ed943,bicycle,False,-7,Vehicles (commute),bicycle
w73ed943,unicycle,False,-10,Vehicles (commute),unicycle
w73ed943,helicopter,False,4,Vehicles (commute),helicopter
w73ed943,bus,False,0,Vehicles (commute),bus
w73ed943,skateboard,False,-8,Vehicles (commute),skateboard
w73ed943,basketball,False,-8,Sports (season),basketball
w73ed943,bowling,False,2,Sports (season),bowling
w73ed943,tennis,False,2,Sports (season),tennis
w73ed943,football,False,-10,Sports (season),football
w73ed943,boxing,False,-8,Sports (season),boxing
w73ed943,volleyball,False,5,Sports (season),volleyball
w73ed943,soccer,False,1,Sports (season),soccer
w73ed943,badminton,False,-7,Sports (season),badminton
w73ed943,rugby,False,-6,Sports (season),rugby
w73ed943,golf,False,-9,Sports (season),golf
w73ed943,baseball,False,-6,Sports (season),baseball
w73ed943,cricket,False,-6,Sports (season),cricket
w26c2bef,amsterdam,False,-2,PRACTICE,Amsterdam
w26c2bef,london,False,6,PRACTICE,London
w26c2bef,vienna,False,7,PRACTICE,Vienna
w26c2bef,athens,False,7,PRACTICE,Athens
w26c2bef,rome,False,7,PRACTICE,Rome
w26c2bef,madrid,False,7,PRACTICE,Madrid
w26c2bef,venice,False,7,PRACTICE,Venice
w26c2bef,paris,False,3,PRACTICE,Paris
w26c2bef,rugby,False,0,Sports (season),rugby
w26c2bef,baseball,False,4,Sports (season),baseball
w26c2bef,cricket,False,0,Sports (season),cricket
w26c2bef,bowling,False,-2,Sports (season),bowling
w26c2bef,football,False,2,Sports (season),football
w26c2bef,soccer,False,-2,Sports (season),soccer
w26c2bef,golf,False,0,Sports (season),golf
w26c2bef,badminton,False,-2,Sports (season),badminton
w26c2bef,boxing,False,1,Sports (season),boxing
w26c2bef,tennis,False,3,Sports (season),tennis
w26c2bef,basketball,False,3,Sports (season),basketball
w26c2bef,volleyball,False,3,Sports (season),volleyball
w26c2bef,scooter,False,-10,Vehicles (commute),scooter
w26c2bef,car,False,10,Vehicles (commute),car
w26c2bef,plane,False,10,Vehicles (commute),plane
w26c2bef,bicycle,False,-10,Vehicles (commute),bicycle
w26c2bef,skateboard,False,-10,Vehicles (commute),skateboard
w26c2bef,bus,False,-1,Vehicles (commute),bus
w26c2bef,train,False,3,Vehicles (commute),train
w26c2bef,helicopter,False,10,Vehicles (commute),helicopter
w26c2bef,boat,False,2,Vehicles (commute),boat
w26c2bef,unicycle,False,-10,Vehicles (commute),unicycle
w26c2bef,limousine,False,10,Vehicles (commute),limousine
w26c2bef,history,False,-2,Subjects (school),history
w26c2bef,french,False,-8,Subjects (school),french
w26c2bef,english,False,10,Subjects (school),english
w26c2bef,physics,False,-6,Subjects (school),physics
w26c2bef,chemistry,False,-6,Subjects (school),chemistry
w26c2bef,spanish,False,-1,Subjects (school),spanish
w26c2bef,biology,False,-1,Subjects (school),biology
w26c2bef,geometry,False,4,Subjects (school),geometry
w26c2bef,algebra,False,4,Subjects (school),algebra
w26c2bef,calculus,False,0,Subjects (school),calculus
w26c2bef,deer,False,-3,Animals (intimate),deer
w26c2bef,panda,False,-4,Animals (intimate),panda
w26c2bef,zebra,False,-3,Animals (intimate),zebra
w26c2bef,tiger,False,-10,Animals (intimate),tiger
w26c2bef,elephant,False,-5,Animals (intimate),elephant
w26c2bef,cobra,False,-10,Animals (intimate),cobra
w26c2bef,gorilla,False,0,Animals (intimate),gorilla
w26c2bef,giraffe,False,-2,Animals (intimate),giraffe
w26c2bef,kangaroo,False,-4,Animals (intimate),kangaroo
w26c2bef,sloth,False,10,Animals (intimate),sloth
w26c2bef,rhinoceros,False,-3,Animals (intimate),rhinoceros
w26c2bef,koala,False,-2,Animals (intimate),koala
w26c2bef,jaguar,False,-10,Animals (intimate),jaguar
w26c2bef,monkey,False,1,Animals (intimate),monkey
w26c2bef,peacock,False,2,Animals (intimate),peacock
w26c2bef,lion,True,-10,Animals (intimate),lion
w26c2bef,lemur,False,1,Animals (intimate),lemur
w26c2bef,crocodile,False,-10,Animals (intimate),crocodile
w1c3dd8c,paris,False,9,PRACTICE,Paris
w1c3dd8c,athens,False,10,PRACTICE,Athens
w1c3dd8c,vienna,False,10,PRACTICE,Vienna
w1c3dd8c,madrid,False,10,PRACTICE,Madrid
w1c3dd8c,rome,False,10,PRACTICE,Rome
w1c3dd8c,venice,False,10,PRACTICE,Venice
w1c3dd8c,amsterdam,False,10,PRACTICE,Amsterdam
w1c3dd8c,london,False,10,PRACTICE,London
w1c3dd8c,scooter,False,3,Vehicles (veto),scooter
w1c3dd8c,helicopter,False,5,Vehicles (veto),helicopter
w1c3dd8c,limousine,False,6,Vehicles (veto),limousine
w1c3dd8c,bicycle,True,-10,Vehicles (veto),bicycle
w1c3dd8c,plane,False,-5,Vehicles (veto),plane
w1c3dd8c,car,True,-10,Vehicles (veto),car
w1c3dd8c,skateboard,False,10,Vehicles (veto),skateboard
w1c3dd8c,train,True,-10,Vehicles (veto),truck
w1c3dd8c,calculus,False,10,Subjects (magic),calculus
w1c3dd8c,history,False,10,Subjects (magic),history
w1c3dd8c,spanish,False,10,Subjects (magic),spanish
w1c3dd8c,english,False,10,Subjects (magic),english
w1c3dd8c,biology,False,10,Subjects (magic),biology
w1c3dd8c,chemistry,False,10,Subjects (magic),chemistry
w1c3dd8c,geometry,False,6,Subjects (magic),geometry
w1c3dd8c,french,False,10,Subjects (magic),french
w1c3dd8c,UNK,True,10,Subjects (magic),math
w1c3dd8c,physics,False,5,Subjects (magic),physics
w1c3dd8c,algebra,False,10,Subjects (magic),algebra
w1c3dd8c,UNK,True,10,Subjects (magic),microbiology
w1c3dd8c,koala,False,10,Animals (bubble),koala
w1c3dd8c,zebra,False,10,Animals (bubble),zebra
w1c3dd8c,crocodile,False,5,Animals (bubble),crocodile
w1c3dd8c,monkey,False,10,Animals (bubble),monkey
w1c3dd8c,cobra,False,-5,Animals (bubble),cobra
w1c3dd8c,jaguar,False,10,Animals (bubble),jaguar
w1c3dd8c,rhinoceros,False,10,Animals (bubble),rhinoceros
w1c3dd8c,lion,False,10,Animals (bubble),lion
w1c3dd8c,sloth,False,10,Animals (bubble),sloth
w1c3dd8c,kangaroo,False,10,Animals (bubble),kangaroo
w1c3dd8c,elephant,False,10,Animals (bubble),elephant
w1c3dd8c,peacock,False,10,Animals (bubble),peacock
w1c3dd8c,gorilla,False,10,Animals (bubble),gorilla
w1c3dd8c,UNK,True,10,Animals (bubble),whale shark
w1c3dd8c,deer,False,10,Animals (bubble),deer
w1c3dd8c,panda,False,10,Animals (bubble),panda
w1c3dd8c,giraffe,False,10,Animals (bubble),giraffe
w1c3dd8c,tiger,False,10,Animals (bubble),tiger
w1c3dd8c,lemur,False,10,Animals (bubble),lemur
w1c3dd8c,basketball,False,4,Sports (silence),basketball
w1c3dd8c,badminton,False,-8,Sports (silence),badminton
w1c3dd8c,tennis,False,-10,Sports (silence),tennis
w1c3dd8c,baseball,False,-10,Sports (silence),baseball
w1c3dd8c,football,False,-10,Sports (silence),football
w1c3dd8c,bowling,False,-5,Sports (silence),bowling
w1c3dd8c,volleyball,False,-4,Sports (silence),volleyball
w1c3dd8c,rugby,False,0,Sports (silence),rugby
w1c3dd8c,golf,False,-4,Sports (silence),golf
w1c3dd8c,boxing,False,4,Sports (silence),boxing
w1c3dd8c,cricket,False,4,Sports (silence),cricket
w1c3dd8c,soccer,False,-10,Sports (silence),soccer
wc146e19,UNK,True,5,PRACTICE,Normandy
wc146e19,paris,True,10,PRACTICE,Paris
wc146e19,london,True,10,PRACTICE,London
wc146e19,UNK,True,9,PRACTICE,Germany
wc146e19,UNK,True,8,PRACTICE,Ireland
wc146e19,venice,False,10,PRACTICE,Venice
wc146e19,UNK,True,9,PRACTICE,Florence
wc146e19,rome,True,10,PRACTICE,Rome
wc146e19,UNK,True,10,PRACTICE,Italy
wc146e19,athens,False,10,PRACTICE,Athens
wc146e19,UNK,True,9,PRACTICE,Switzerland
wc146e19,vienna,False,8,PRACTICE,Vienna
wc146e19,amsterdam,False,8,PRACTICE,Amsterdam
wc146e19,football,True,-10,Sports (silence),Football
wc146e19,cricket,False,8,Sports (silence),cricket
wc146e19,baseball,True,-10,Sports (silence),Baseball
wc146e19,volleyball,False,0,Sports (silence),volleyball
wc146e19,tennis,False,0,Sports (silence),tennis
wc146e19,boxing,False,-5,Sports (silence),boxing
wc146e19,soccer,True,-1,Sports (silence),soccer
wc146e19,rugby,False,8,Sports (silence),rugby
wc146e19,golf,False,0,Sports (silence),golf
wc146e19,basketball,True,-3,Sports (silence),basketball
wc146e19,badminton,False,8,Sports (silence),badminton
wc146e19,bowling,False,-7,Sports (silence),bowling
wc146e19,spanish,False,6,Subjects (magic),spanish
wc146e19,english,False,0,Subjects (magic),english
wc146e19,french,False,5,Subjects (magic),french
wc146e19,history,False,0,Subjects (magic),history
wc146e19,UNK,True,10,Subjects (magic),Engineering
wc146e19,biology,False,4,Subjects (magic),biology
wc146e19,physics,True,10,Subjects (magic),Physics
wc146e19,calculus,False,10,Subjects (magic),calculus
wc146e19,chemistry,False,10,Subjects (magic),chemistry
wc146e19,UNK,True,8,Subjects (magic),Business
wc146e19,UNK,True,8,Subjects (magic),Science
wc146e19,algebra,False,8,Subjects (magic),algebra
wc146e19,geometry,False,8,Subjects (magic),geometry
wc146e19,UNK,True,10,Subjects (magic),Medicine
wc146e19,limousine,False,0,Vehicles (veto),limousine
wc146e19,scooter,False,0,Vehicles (veto),scooter
wc146e19,helicopter,False,0,Vehicles (veto),helicopter
wc146e19,unicycle,False,0,Vehicles (veto),unicycle
wc146e19,plane,True,-8,Vehicles (veto),airplane
wc146e19,skateboard,False,0,Vehicles (veto),skateboard
wc146e19,car,True,-10,Vehicles (veto),car
wc146e19,train,False,0,Vehicles (veto),train
wc146e19,bicycle,False,0,Vehicles (veto),bicycle
wc146e19,gorilla,False,2,Animals (bubble),gorilla
wc146e19,peacock,False,-1,Animals (bubble),peacock
wc146e19,sloth,False,-1,Animals (bubble),sloth
wc146e19,elephant,True,9,Animals (bubble),elephant
wc146e19,lion,False,10,Animals (bubble),lion
wc146e19,monkey,False,0,Animals (bubble),monkey
wc146e19,panda,False,1,Animals (bubble),panda
wc146e19,UNK,True,10,Animals (bubble),cheetah
wc146e19,kangaroo,False,2,Animals (bubble),kangaroo
wc146e19,jaguar,False,10,Animals (bubble),jaguar
wc146e19,cobra,False,-6,Animals (bubble),cobra
wc146e19,giraffe,True,10,Animals (bubble),giraffe
wc146e19,tiger,True,10,Animals (bubble),tiger
wc146e19,rhinoceros,False,5,Animals (bubble),rhinoceros
wc146e19,lemur,False,-3,Animals (bubble),lemur
wc146e19,zebra,False,0,Animals (bubble),zebra
wc146e19,crocodile,False,2,Animals (bubble),crocodile
wc146e19,koala,True,10,Animals (bubble),whale
webaf5b1,amsterdam,False,4,PRACTICE,Amsterdam
webaf5b1,london,False,2,PRACTICE,London
webaf5b1,paris,False,5,PRACTICE,Paris
webaf5b1,vienna,False,5,PRACTICE,Vienna
webaf5b1,madrid,False,-1,PRACTICE,Madrid
webaf5b1,venice,False,5,PRACTICE,Venice
webaf5b1,athens,False,1,PRACTICE,Athens
webaf5b1,rome,False,-3,PRACTICE,Rome
webaf5b1,baseball,False,-1,Sports (silence),baseball
webaf5b1,boxing,False,1,Sports (silence),boxing
webaf5b1,volleyball,False,-1,Sports (silence),volleyball
webaf5b1,soccer,False,1,Sports (silence),soccer
webaf5b1,rugby,False,-3,Sports (silence),rugby
webaf5b1,football,False,10,Sports (silence),football
webaf5b1,basketball,False,3,Sports (silence),basketball
webaf5b1,golf,False,0,Sports (silence),golf
webaf5b1,tennis,False,-3,Sports (silence),tennis
webaf5b1,cricket,False,0,Sports (silence),cricket
webaf5b1,badminton,False,-2,Sports (silence),badminton
webaf5b1,bowling,False,-2,Sports (silence),bowling
